"YEAR","STATE","UNIT_ID","FIRE_NUM","FIRE_NAME","AGENCY","C_METHOD","CAUSE","INC_NUM","OBJECTIVE","COMMENTS","REPORT_AC","GIS_ACRES","Shape_Leng","Shape_Area","ALARM_DATE","CONT_DATE_","ID_NUM"
1993,CA,LAC,00000045,KINNELOA FIRE,CCO,0,14,00931516,1,,0.000000000000000,5453.498046875000000,42114.507730483000000,22069523.190955200000000,10/27/93,01/04/1,752
1944,CA,LPF,00000032,,USF,0,9,00000000,1,,0.000000000000000,12190.013671875000000,31734.882911902100000,49331236.344353800000000,01/04/1,01/04/1,753
1925,CA,LPF,00000014,,USF,0,9,00000000,1,,0.000000000000000,12119.171875000000000,49053.049797138400000,49044547.916981100000000,01/04/1,01/04/1,754
1964,CA,LPF,00000029,COYOTE,USF,0,14,00000000,1,,0.000000000000000,65338.890625000000000,113228.617636357000000,264417107.946236000000000,09/22/64,01/04/1,755
1984,CA,SCU,00000000,SITE 300 #3,CDF,0,14,00000845,1,,0.000000000000000,7604.560058593750000,27753.885038919900000,30774563.427411000000000,06/28/84,01/04/1,756
1984,CA,VNC,00000000,GRIMES FIRE,CCO,0,14,00000000,1,,0.000000000000000,11304.535156250000000,53091.568212803900000,45747831.699253800000000,05/07/84,01/04/1,757
1984,CA,VNC,00000974,SQUAW FLAT,CCO,0,14,00010716,1,,0.000000000000000,6088.060058593750000,23295.670816431400000,24637504.822972700000000,10/15/84,01/04/1,758
1984,CA,KRN,00000169,KERN COUNTY #27,CCO,0,14,00000040,1,,0.000000000000000,7122.102539062500000,28374.693088893100000,28822126.546169400000000,08/19/84,01/04/1,759
1984,CA,FKU,00000074,FLAT TOP,CDF,0,2,00003486,1,,0.000000000000000,7218.107421875000000,31460.524031927600000,29210644.535654000000000,05/25/84,01/04/1,760
1984,CA,RRU,00000693,AGUANGA,CDF,0,9,00012740,1,,6430.000000000000000,7137.736816406250000,27273.079364345700000,28885396.745190300000000,05/30/84,06/04/84,761
1984,CA,TOI,00000031,,USF,0,3,00000000,1,,0.000000000000000,9461.333984375000000,33349.554365597400000,38288659.466398100000000,06/28/84,01/04/1,762
1984,CA,TOI,00000134,,USF,0,7,00000000,1,,0.000000000000000,16667.714843750000000,49080.762776687200000,67451849.054391200000000,06/28/84,01/04/1,763
1985,CA,LPF,00000048,FERNDALE,USF,8,7,00000000,1,,45710.000000000000000,46805.238281250000000,101622.199579112000000,189414078.166607000000000,10/14/85,10/21/85,764
1985,CA,SQF,00000021,RICH BAR,USF,8,2,00000000,1,,9233.000000000000000,8263.925781250000000,42574.348320673100000,33442919.223970000000000,06/28/85,06/30/85,765
1985,CA,FKU,00000000,LOS GATOS #2,CDF,0,14,00000000,1,,0.000000000000000,6444.038574218750000,27942.351592582500000,26078098.642165800000000,07/09/85,01/04/1,766
1986,CA,VNC,00000000,BRADLEY,CCO,0,14,00000000,1,,0.000000000000000,9229.240234375000000,46419.461260490900000,37349409.251597300000000,11/10/86,01/04/1,767
1993,CA,LAC,00000000,OLD TOPANGA FIRE,CCO,0,14,00000000,1,,0.000000000000000,16467.841796875000000,90053.582303876900000,66642994.137515700000000,11/02/93,01/04/1,768
1993,CA,MMU,00000220,PG&E #4,CDF,0,14,00004996,1,,0.000000000000000,9373.210937500000000,33168.119182345000000,37932040.720136500000000,01/04/1,01/04/1,769
1996,CA,MDF,00000107,DAMON/LONG,USF,8,1,00000000,1,,23398.000000000000000,23380.406250000000000,65637.007413174300000,94617147.436560900000000,08/26/96,08/30/96,770
1971,CA,LPF,00000092,ROMERO,USF,8,7,00000000,1,,14538.000000000000000,15649.522460937500000,51707.502329508600000,63331371.334240200000000,10/06/71,10/16/71,771
1953,CA,LPF,00000014,BIG DALTON,USF,0,9,00000000,1,,0.000000000000000,67702.046875000000000,73748.042080059600000,273980457.002342000000000,07/10/53,01/04/1,772
1932,CA,LPF,00000023,MATILIJA,USF,0,9,00000000,1,,0.000000000000000,219999.281250000000000,186772.299448593000000,890305516.993159000000000,09/07/32,01/04/1,773
1985,CA,VNC,00000459,WHEELER #2,CCO,8,9,00007574,1,,119361.000000000000000,122686.882812500000000,130784.524930285000000,496496187.685971000000000,07/01/85,07/19/85,774
1925,CA,LPF,00000201,,USF,0,14,00000000,1,,0.000000000000000,8623.864257812500000,30886.160869810300000,34899541.952752000000000,01/04/1,01/04/1,775
1970,CA,BDF,00000224,,USF,8,9,00000000,1,,33920.000000000000000,37472.156250000000000,112035.000891426000000,151644440.401619000000000,09/28/70,10/17/70,776
1988,CA,BDU,00000274,TEXAS,CDF,8,7,00058203,1,,10665.000000000000000,12095.535156250000000,34675.065744183300000,48948892.545789200000000,09/28/88,10/07/88,777
1996,CA,KRN,00000000,WHITE OAK,CCO,0,7,00000000,1,,0.000000000000000,7180.495117187500000,26990.933073884600000,29058433.211385000000000,07/23/96,01/04/1,778
1996,CA,TCU,00000699,LIGHTNING # 29,CDF,0,1,00004556,1,,0.000000000000000,5490.032714843750000,21722.550578409300000,22217374.873507900000000,08/12/96,01/04/1,779
1997,CA,KRN,00000000,CHOCTAW,CCO,0,7,00000000,1,,0.000000000000000,10521.969726562500000,51603.719907626900000,42580901.129245700000000,08/19/97,01/04/1,780
1988,CA,NEU,00000920,49'ER,CDF,0,5,00004191,1,,0.000000000000000,36343.148437500000000,93300.257491367800000,147075501.661631000000000,09/11/88,01/04/1,781
1996,CA,MVU,00001504,HARMONY,CDF,0,2,00007979,1,,0.000000000000000,9359.454101562500000,41124.726595165500000,37876366.004591300000000,10/21/96,01/04/1,782
1999,CA,SHF,00000186,JONES,USF,8,9,00000000,1,,26202.000000000000000,26202.599609375000000,122228.807699774000000,106038160.700105000000000,10/16/99,10/30/99,783
1999,CA,TGU,00000232,DEHAVEN,CDF,0,1,00002704,1,,0.000000000000000,16883.894531250000000,56485.538341806800000,68326693.350080300000000,08/23/99,01/04/1,784
1999,CA,TGU,00000228,INKS,CDF,0,1,00002698,1,,0.000000000000000,5952.935546875000000,27985.887031831100000,24090675.541502900000000,08/23/99,01/04/1,785
1987,CA,SLU,00000109,SLU-730,CDF,0,14,00000730,1,,0.000000000000000,7733.197753906250000,33244.000727570700000,31295141.529872100000000,04/19/87,01/04/1,786
1987,CA,MVU,00000955,PALOMAR,CDF,8,5,00003324,1,Local Number 113,16100.000000000000000,15581.669921875000000,46352.222074746200000,63056779.309372900000000,10/03/87,10/24/87,787
1987,CA,CNF,00000100,SILVERADO,USF,8,7,00000000,1,,7700.000000000000000,7693.384277343750000,28712.687639060500000,31134021.360150300000000,09/09/87,09/13/87,788
1987,CA,SHU,00000591,USFS #35 SHF (BALLY),CDF,0,1,00004149,1,,0.000000000000000,11094.445312500000000,38886.411820553900000,44897626.610148500000000,09/02/87,01/04/1,789
1987,CA,SHF,00000302,STRAUSE,USF,8,1,00000000,1,,6180.000000000000000,8626.758789062500000,26451.386220008500000,34911254.666317800000000,08/30/87,10/13/87,790
1987,CA,SHF,00000285,GULCH,USF,8,1,00000000,1,,6800.000000000000000,6584.263183593750000,27586.828700558500000,26645567.313277600000000,08/30/87,09/11/87,791
1988,CA,LPF,00000036,CAMP,USF,8,7,,0,,5053.000000000000000,5814.841308593750000,31371.463251148000000,23531828.447982800000000,07/17/88,07/22/88,792
1992,CA,ENF,00000127,CLEVELAND,USF,8,9,00000000,1,,24580.000000000000000,22518.777343750000000,61261.532237112200000,91130256.189797600000000,09/29/92,10/12/92,793
1995,CA,BBD,0000U851,46,BLM,8,11,00000000,1,,7495.000000000000000,7461.467773437500000,32240.801480082000000,30195489.435593000000000,06/01/95,06/01/95,794
2004,CA,LNU,00000694,RUMSEY,CDF,7,7,00007867,1,,39138.000000000000000,38763.015625000000000,102225.490099141000000,156868361.497704000000000,10/10/04,10/17/04,795
2004,CA,LNU,00000694,GEYSERS,CDF,2,2,00006644,1,,12525.000000000000000,12244.399414062500000,43724.873164711000000,49551324.687214000000000,09/03/04,09/15/04,796
1927,CA,STF,00000230,,USF,8,14,,1,20090305,0.000000000000000,11853.766601562500000,40066.843902193100000,47970492.432418800000000,01/04/1,01/04/1,797
1988,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,5243.981933593750000,23212.739186423400000,21221641.282263000000000,01/04/1,01/04/1,798
1988,CA,SLU,00000264,CDF 807,CDF,0,14,00001759,1,,0.000000000000000,6349.193359375000000,31944.469621097400000,25694273.896586500000000,07/17/88,01/04/1,799
1990,CA,LNF,00000078,FINLEY,USF,8,1,00000000,1,,24000.000000000000000,35861.468750000000000,58085.933611686300000,145126210.798750000000000,08/08/90,08/17/90,800
1990,CA,TGU,00000150,CAMPBELL,CDF,0,2,00001798,1,,0.000000000000000,131504.218750000000000,116419.388455698000000,532178701.659390000000000,08/13/90,01/04/1,801
1999,CA,SHF,00000108,SUGAR,USF,8,1,00000000,1,,5440.000000000000000,5109.877441406250000,26159.042194179600000,20678940.138678600000000,08/23/99,09/07/99,802
1995,CA,RRU,00001097,STANLEY,CDF,0,10,00036191,1,,0.000000000000000,5128.504882812500000,24431.014680713700000,20754323.564806500000000,07/27/95,01/04/1,803
1921,CA,ANF,00000000,CHARLIE CYN,USF,0,14,00000000,1,"S.Imsand, Saugus, 5N 16W,Charlie,Bitter,Tapia-add to #1383-AFA 1911-1930 Saugus*",6560.000000000000000,5324.173828125000000,31909.088678175900000,21546166.690276200000000,09/28/21,01/04/1,804
1927,CA,STF,00000114,,USF,8,14,,1,20090305,0.000000000000000,5161.766113281250000,22432.283710090700000,20888926.821477600000000,01/04/1,01/04/1,805
1927,CA,STF,00000121,,USF,8,14,,1,20090305,0.000000000000000,15822.496093750000000,50259.431066794200000,64031371.588356900000000,01/04/1,01/04/1,806
1988,CA,LAC,00000088,PIRU FIRE,CCO,0,14,00927654,1,,0.000000000000000,13310.666992187500000,94082.141226601200000,53866357.201202500000000,09/04/88,01/04/1,807
1989,CA,SLU,00000000,CHISPA,CDF,0,14,00000000,1,,0.000000000000000,9750.372070312500000,32660.460425426300000,39458356.566309100000000,08/15/89,01/04/1,808
1928,CA,MNF,00000025,PACIFIC,USF,0,2,00000000,1,,0.000000000000000,15609.569335937500000,58830.137270798400000,63169686.628856700000000,01/04/1,01/04/1,809
1946,CA,MNF,00000033,NEWHALL,USF,0,5,00000000,1,,0.000000000000000,6141.270019531250000,37360.781518700700000,24852837.847253900000000,01/04/1,01/04/1,810
1939,CA,MNF,00000030,SALMON CREEK,USF,0,5,00000000,1,,0.000000000000000,8049.410644531250000,33577.879584901600000,32574809.570588100000000,01/04/1,01/04/1,811
2000,CA,MMU,00000335,HUNTER,CDF,0,2,00012981,1,,0.000000000000000,8205.801757812500000,40149.485899156700000,33207701.365983200000000,08/30/00,01/04/1,812
1996,CA,LAC,00000031,CALABASAS FIRE,CCO,0,14,00961579,1,,0.000000000000000,12512.756835937500000,113661.527188431000000,50637329.876107300000000,10/21/96,01/04/1,813
1996,CA,LAC,00000089,MARPLE FIRE,CCO,0,14,00961287,1,,0.000000000000000,19860.470703125000000,88371.106574572600000,80372475.746467000000000,08/26/96,01/04/1,814
1928,CA,LPF,00000011,,USF,0,9,00000000,1,,0.000000000000000,7069.498046875000000,23269.162159262600000,28609243.707754300000000,01/04/1,01/04/1,815
1929,CA,LPF,00000021,,USF,0,9,00000000,1,,0.000000000000000,10161.487304687500000,29660.269068844500000,41122080.329373500000000,01/04/1,01/04/1,816
1990,CA,KRN,00000000,TEJON,CCO,0,1,00000000,1,,0.000000000000000,7799.510253906250000,27074.999687734100000,31563498.676944800000000,08/07/90,01/04/1,817
1992,CA,BTU,00000653,VILLA,CDF,0,11,00006427,1,,0.000000000000000,6605.418945312500000,36764.867039292000000,26731181.718126900000000,09/25/92,01/04/1,818
1992,CA,SHF,00000335,BARKER,USF,8,7,00000000,1,,5050.000000000000000,5262.464843750000000,27076.671985794000000,21296439.115006600000000,08/20/92,08/28/92,819
1993,CA,MVU,00001007,GUEJIUTO,CDF,0,11,00005355,1,,0.000000000000000,17819.742187500000000,63105.053784200700000,72113934.838770200000000,10/27/93,01/04/1,820
1993,CA,RRU,00001691,CALIFORNIA,CDF,0,11,00049416,1,,0.000000000000000,24433.990234375000000,61041.773395520500000,98880854.153355300000000,10/26/93,01/04/1,821
1993,CA,RRU,00001754,REPPLIER,CDF,0,2,00050559,1,,0.000000000000000,5994.229003906250000,26387.020763247100000,24257783.290600300000000,11/02/93,01/04/1,822
1993,CA,BDU,00000906,,CDF,0,2,00066837,1,,0.000000000000000,5582.291503906250000,21159.969222965900000,22590731.363101300000000,10/27/93,01/04/1,823
1993,CA,MVU,00000208,EAGLE,CDF,0,4,00001642,1,,0.000000000000000,5204.021972656250000,47548.995207809500000,21059930.160317200000000,05/14/93,01/04/1,824
1993,CA,BEU,00000000,RANCHO,CDF,0,14,00002068,1,,0.000000000000000,5415.470214843750000,30180.092144912100000,21915630.681469700000000,08/01/93,01/04/1,825
1993,CA,ORC,00000062,ORTEGA,CCO,8,9,00036746,1,,21384.000000000000000,21011.917968750000000,51129.868573245100000,85032218.440934300000000,10/27/93,11/03/93,826
1994,CA,VNC,00000000,STECKEL,CCO,0,14,00000000,1,,0.000000000000000,27084.746093750000000,62175.460687274000000,109608077.455053000000000,11/28/94,01/04/1,827
1994,CA,SLU,00000364,HWY 41,CDF,8,7,00002719,1,,48200.000000000000000,50729.269531250000000,88018.758611979300000,205294069.709454000000000,08/14/94,08/18/94,828
1994,CA,BDF,00000071,PALM,USF,8,1,00000000,1,,20901.000000000000000,19422.224609375000000,48216.812565112000000,78598955.225734700000000,07/01/94,07/10/94,829
1994,CA,BDF,00000097,DEVILS,USF,8,9,00000000,1,,12303.000000000000000,12962.088867187500000,41188.138882312500000,52455711.426481300000000,07/03/94,07/09/94,830
2001,CA,BTU,00000000,POE,CDF,0,7,00010696,1,,8333.000000000000000,8054.760742187500000,41171.896553933100000,32596460.799059500000000,09/06/01,01/04/1,831
2001,CA,MNF,00000016,TROUGH,USF,8,9,00000000,1,,24970.000000000000000,24927.337890625000000,58087.377516422400000,100877359.714291000000000,08/08/01,08/20/01,832
2001,CA,CNF,00000002,VIEJAS,USF,8,3,00000000,1,,10353.000000000000000,10438.019531250000000,73309.146840273600000,42241167.761723800000000,01/03/01,01/09/01,833
1996,CA,BDF,00000106,BEE #2,USF,8,9,00000000,1,,9620.000000000000000,10046.373046875000000,37830.336327836500000,40656227.977179200000000,06/29/96,07/06/96,834
1931,CA,ORC,00000000,,CCO,0,14,00000000,1,,0.000000000000000,7760.304687500000000,36339.760225856800000,31404839.636246100000000,01/04/1,01/04/1,835
1980,CA,ORC,00000000,OWL,CCO,0,14,00000000,1,,0.000000000000000,18332.289062500000000,52143.353500381200000,74188138.324373700000000,01/04/1,01/04/1,836
1982,CA,ORC,00000000,GYPSUM,CCO,0,9,00000000,1,,0.000000000000000,20142.332031250000000,63491.463622140700000,81513125.332572900000000,10/09/82,01/04/1,837
2002,CA,MVU,00000116,GAVILAN,CDF,2,5,00001024,1,,5763.000000000000000,5663.116699218750000,42521.470013007200000,22917819.460832700000000,02/10/02,02/13/02,838
2006,CA,LPF,00000012,PERKINS,USF,7,1,00001113,1,MCPherson Fire caused by lightning.  PerkinswascausedbyHuman/Powerline.,14988.000000000000000,14922.993164062500000,45472.812881072300000,60391211.568282800000000,06/19/06,07/20/06,839
1995,CA,MVU,000055.0,SYCAMORE,CDF,0,14,00000000,1,,0.000000000000000,9432.495117187500000,53344.954599679300000,38171952.543986100000000,08/29/95,01/04/1,840
2000,CA,SQF,00000025,MANTER,USF,8,9,00000000,1,,75000.000000000000000,79223.429687500000000,127094.392903544000000,320605839.914065000000000,07/22/00,09/06/00,841
2000,CA,KRN,00034041,KING,CCO,0,1,00000000,1,,0.000000000000000,5105.894042968750000,31448.445180284700000,20662820.789162000000000,08/01/00,01/04/1,842
1995,CA,LNU,00000341,PRIEST FIRE,CDF,0,14,00004899,1,,0.000000000000000,5112.608398437500000,23836.827248466300000,20689991.613557600000000,01/04/1,01/04/1,843
1995,CA,MEU,00000311,GUNTLEY,CDF,0,14,00000000,1,,0.000000000000000,5186.787597656250000,27272.535279172800000,20990185.175576000000000,10/05/95,01/04/1,844
1995,CA,MRN,00000032,VISION,CCO,0,14,00001481,1,,0.000000000000000,11794.365234375000000,37419.391575928900000,47730101.731959600000000,10/03/95,01/04/1,845
2001,CA,INF,00000063,CRATER,USF,8,1,00000000,1,,5570.000000000000000,5589.926269531250000,34705.963365536100000,22621629.674842500000000,08/11/01,08/14/01,846
2001,CA,ENF,00000074,STAR,USF,8,9,00012745,1,,16761.000000000000000,16464.601562500000000,67104.025732720700000,66629877.950266000000000,08/25/01,09/22/01,847
1999,CA,SHF,00000162,BOHEMOTASH,USF,8,1,00000000,1,,14090.000000000000000,5704.702148437500000,30881.881645046200000,23086109.970534400000000,08/23/99,09/07/99,848
2006,CA,BDU,00000282,SAWTOOTH COMPLEX,CDF,2,1,00007229,1,,61700.000000000000000,61767.175781250000000,142586.275542152000000,249962887.272157000000000,07/09/06,07/18/06,849
1996,CA,RRU,00001521,WOLFSKILL COMPLEX,CDF,0,3,00041198,1,,0.000000000000000,12638.394531250000000,55286.532739773900000,51145767.986427000000000,08/12/96,01/04/1,850
1996,CA,MMU,00000238,MERCY,CDF,0,14,00007706,1,,0.000000000000000,23526.425781250000000,52781.201151466600000,95208063.642085500000000,01/04/1,01/04/1,851
1997,CA,NEU,00000853,WILLIAMS,CDF,0,9,00011935,1,,0.000000000000000,5837.900878906250000,25721.000209443000000,23625146.023822800000000,09/27/97,01/04/1,852
1997,CA,RRU,00000000,PAUBA,CDF,0,9,00046599,1,,0.000000000000000,7100.551269531250000,35879.597243440700000,28734910.867608700000000,08/31/97,01/04/1,853
1998,CA,MDF,00000034,REFUGE,USF,8,2,00000000,1,,9700.000000000000000,9674.954101562500000,36636.022720801300000,39153151.048508800000000,08/04/98,08/07/98,854
1917,CA,PNF,00000004,,USF,0,14,00000000,1,,0.000000000000000,8003.396972656250000,28853.260440087500000,32388598.513971800000000,01/04/1,01/04/1,855
1988,CA,SNU,00000000,,CDF,0,14,00000000,0,,0.000000000000000,11380.362304687500000,29605.223309543000000,46054691.298559400000000,01/04/1,01/04/1,856
1965,CA,SNU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,8445.702148437500000,40567.068911045400000,34178542.252726600000000,01/04/1,01/04/1,857
1999,CA,TGU,00000288,GUN II,CDF,0,14,00003157,1,,0.000000000000000,60390.781250000000000,97097.730356385000000,244392819.313965000000000,09/28/99,01/04/1,858
1999,CA,SHF,00000115,JACKASS,USF,8,1,00000000,1,,5760.000000000000000,5478.453125000000000,23277.837816222900000,22170512.634597200000000,08/23/99,09/07/99,859
1999,CA,LMU,00000000,WILLOW,CDF,0,2,00002731,1,,0.000000000000000,7048.117187500000000,36757.593185097300000,28522718.219468500000000,08/25/99,01/04/1,860
1999,CA,BDF,00000139,WILLOW,USF,8,4,00006545,1,,63507.000000000000000,63508.253906250000000,144874.104607805000000,257008786.293200000000000,08/28/99,09/20/99,861
1967,CA,VNC,0000386A,TIMBER CANYON,CCO,0,14,00000000,1,,0.000000000000000,10841.508789062500000,32020.820181407700000,43874028.936174900000000,10/16/67,01/04/1,862
1918,CA,KNF,00000236,,USF,0,14,00000000,1,,0.000000000000000,29729.902343750000000,62843.393599511500000,120312648.850721000000000,01/04/1,01/04/1,863
1918,CA,KNF,00000244,,USF,0,14,00000000,1,,0.000000000000000,16171.489257812500000,40951.912920891800000,65443693.662237300000000,01/04/1,01/04/1,864
1918,CA,KNF,00000000,,USF,0,14,00000000,1,,0.000000000000000,10233.457031250000000,42956.172490964500000,41413329.465373700000000,01/04/1,01/04/1,865
1926,CA,KNF,00000012,,USF,0,14,00000000,1,,0.000000000000000,24007.949218750000000,44913.888310710800000,97156725.338509800000000,01/04/1,01/04/1,866
1997,CA,ANF,00000186,NARROWS,USF,8,5,00000000,1,,18186.000000000000000,18160.337890625000000,55860.066996924300000,73492276.637370300000000,08/13/97,08/23/97,867
1921,CA,LPF,00000034,,USF,0,14,00000000,1,,0.000000000000000,5553.429199218750000,25428.875585854600000,22473930.633430100000000,01/04/1,01/04/1,868
1922,CA,LPF,00000008,,USF,0,9,00000000,1,,0.000000000000000,5202.282714843750000,23021.623969990900000,21052890.331468900000000,01/04/1,01/04/1,869
1981,CA,AFV,00000000,OAK_MOUTAIN,DOD,6,14,00000000,1,,7800.000000000000000,8688.024414062500000,29190.422171914600000,35159188.381667900000000,06/15/81,06/15/81,870
1950,CA,SBC,00000138,SAN MARCOS FIRE,CCO,0,9,00000000,1,,0.000000000000000,10689.851562500000000,45065.391476359700000,43260294.705863000000000,07/03/50,01/04/1,871
1955,CA,LPF,00000014,REFUGIO,USF,0,9,00000000,1,,0.000000000000000,79428.710937500000000,128520.041779930000000,321436574.587830000000000,09/06/55,01/04/1,872
1993,CA,LPF,00000036,MARRE,USF,8,3,00000000,1,,43201.000000000000000,43822.003906250000000,112536.151599605000000,177341354.215453000000000,09/25/93,10/08/93,873
